Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2J5EVL7YY7XRN,9/1/17 0:00,10/1/17 0:00,944
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2J5EVL7YY7XRN,9/1/17 0:00,10/1/17 0:00,944
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2J5EVL7YY7XRN,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2J5EVL7YY7XRN,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,5187528153
AmazonCloudFront,GET,JP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,59
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2U3NA46SLEWTL,9/1/17 0:00,10/1/17 0:00,1696631
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2U3NA46SLEWTL,9/1/17 0:00,10/1/17 0:00,1696631
AmazonCloudFront,GET,JP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,887775327
AmazonCloudFront,GET,JP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,59
AmazonCloudFront,GET,JP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,887775327
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,1761083369
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,132
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,1761083369
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,132
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,6031874057
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,1332751004
AmazonCloudFront,GET,JP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,1406131791
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,533
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,533
AmazonCloudFront,GET,JP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,85
AmazonCloudFront,GET,JP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,1406131791
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,1332751004
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,6031874057
AmazonCloudFront,GET,JP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,85
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,155
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,155
AmazonCloudFront,GET,IN-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,327624
AmazonCloudFront,GET,IN-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,IN-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,IN-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,327624
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1875U4535EC9W,9/1/17 0:00,10/1/17 0:00,5853497
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1875U4535EC9W,9/1/17 0:00,10/1/17 0:00,5853497
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E38NQ4LVATINDQ,9/1/17 0:00,10/1/17 0:00,7416955
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E38NQ4LVATINDQ,9/1/17 0:00,10/1/17 0:00,7416955
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,18
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,3567955539
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,275767284
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,275767284
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,3567955539
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,18
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,178
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,178
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,9
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,104777602
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,9
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,2475686480
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,441
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,2475686480
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/EV24MRDJNLGDJ,9/1/17 0:00,10/1/17 0:00,51714529
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,104777602
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,441
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/EV24MRDJNLGDJ,9/1/17 0:00,10/1/17 0:00,51714529
AmazonCloudFront,E_DISCONNECT,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,4394341
AmazonCloudFront,E_DISCONNECT,CA-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,4394341
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,1625782387
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,56
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,91
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,127462599
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E375MH6ZAY37VJ,9/1/17 0:00,10/1/17 0:00,9
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,56
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,123
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,123
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,1625782387
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E375MH6ZAY37VJ,9/1/17 0:00,10/1/17 0:00,157550538
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,127462599
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E375MH6ZAY37VJ,9/1/17 0:00,10/1/17 0:00,157550538
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,580116301
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,8
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E375MH6ZAY37VJ,9/1/17 0:00,10/1/17 0:00,9
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,91
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,8
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,580116301
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,191640979
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,191640979
AmazonCloudFront,GET,SA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,60
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,696593407
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,174
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,174
AmazonCloudFront,GET,SA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,549227796
AmazonCloudFront,GET,SA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,549227796
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,696593407
AmazonCloudFront,GET,SA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,60
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2T5L76OUAZFLZ,9/1/17 0:00,10/1/17 0:00,27
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3B28GG4IGTKSS,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T5L76OUAZFLZ,9/1/17 0:00,10/1/17 0:00,27
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2WG4IJUKI1X8P,9/1/17 0:00,10/1/17 0:00,51394021
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2T5L76OUAZFLZ,9/1/17 0:00,10/1/17 0:00,451485953
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3B28GG4IGTKSS,9/1/17 0:00,10/1/17 0:00,54356437
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2WG4IJUKI1X8P,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2WG4IJUKI1X8P,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3B28GG4IGTKSS,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3B28GG4IGTKSS,9/1/17 0:00,10/1/17 0:00,54356437
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T5L76OUAZFLZ,9/1/17 0:00,10/1/17 0:00,451485953
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2WG4IJUKI1X8P,9/1/17 0:00,10/1/17 0:00,51394021
AmazonCloudFront,HEAD,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,8576
AmazonCloudFront,HEAD,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,19
AmazonCloudFront,HEAD,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,19
AmazonCloudFront,HEAD,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,8576
AmazonCloudFront,HEAD,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,14
AmazonCloudFront,HEAD,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,6719
AmazonCloudFront,HEAD,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,14
AmazonCloudFront,HEAD,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,6719
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,15
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,15
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,201253103
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,201253103
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,102450509
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,102450509
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,AU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,327
AmazonCloudFront,GET,AU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,327
AmazonCloudFront,GET,AU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,11766057443
AmazonCloudFront,GET,AU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E26YO0NX4QTGUN,9/1/17 0:00,10/1/17 0:00,11766057443
AmazonCloudFront,HEAD,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,8
AmazonCloudFront,HEAD,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,1238
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,8
AmazonCloudFront,HEAD,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,1238
AmazonCloudFront,HEAD,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,30131754
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,30131754
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,66067711
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,66067711
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1V5NV0O33JFMU,9/1/17 0:00,10/1/17 0:00,225068241
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1V5NV0O33JFMU,9/1/17 0:00,10/1/17 0:00,225068241
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,52
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,1099376641
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,1099376641
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,52
AmazonCloudFront,POST,AP-Out-OBytes-HTTP-Proxy,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,895
AmazonCloudFront,POST,AP-Out-Bytes-HTTP-Proxy,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,2032
AmazonCloudFront,POST,AP-DataTransfer-Out-OBytes,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,895
AmazonCloudFront,POST,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,2032
AmazonCloudFront,POST,AP-Requests-HTTP-Proxy,arn:aws:cloudfront::826047549130:distribution/E1FNUOY035RRNV,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E3OE3PX85NLSWT,9/1/17 0:00,10/1/17 0:00,1420726
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E3OE3PX85NLSWT,9/1/17 0:00,10/1/17 0:00,1420726
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,29
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,766360442
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,29
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2NID4POK22XB,9/1/17 0:00,10/1/17 0:00,766360442
AmazonCloudFront,GET,AU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,AU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,9286193
AmazonCloudFront,GET,AU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,AU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3CTSA22KC3IFG,9/1/17 0:00,10/1/17 0:00,9286193
AmazonCloudFront,GET,IN-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,37271492
AmazonCloudFront,GET,IN-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,7
AmazonCloudFront,GET,IN-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,7
AmazonCloudFront,GET,IN-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,37271492
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,52054923
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,52054923
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,6
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,6
AmazonCloudFront,GET,SA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,8633057
AmazonCloudFront,GET,SA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,8633057
AmazonCloudFront,GET,SA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,SA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,4
