Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbacknow.com,9/1/17 0:00,10/1/17 0:00,400417
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,playbackhinman.com,9/1/17 0:00,10/1/17 0:00,20672
AmazonS3,HeadBucket,Requests-Tier2,playbackaaj.com,9/1/17 0:00,10/1/17 0:00,82
AmazonS3,PutObject,Requests-Tier1,playbackrims.com,9/1/17 0:00,10/1/17 0:00,3008
AmazonS3,PutObject,Requests-Tier1,nais.playbacknow.com,9/1/17 0:00,10/1/17 0:00,3454
AmazonS3,PutObject,C3DataTransfer-In-Bytes,playbackngs.com,9/1/17 0:00,10/1/17 0:00,6126273
AmazonS3,PutObject,C3DataTransfer-In-Bytes,nasmm.playbacknow.com,9/1/17 0:00,10/1/17 0:00,3448038
AmazonS3,GetObject,Requests-Tier2,playbackaaj.com,9/1/17 0:00,10/1/17 0:00,6107
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,playbackuli.com,9/1/17 0:00,10/1/17 0:00,20672
AmazonS3,HeadBucket,Requests-Tier2,playbacknar.com,9/1/17 0:00,10/1/17 0:00,193
AmazonS3,PutObject,Requests-Tier1,playbacknow.com,9/1/17 0:00,10/1/17 0:00,2625
AmazonS3,HeadBucket,Requests-Tier2,nais.playbacknow.com,9/1/17 0:00,10/1/17 0:00,11
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbacknrpa.com,9/1/17 0:00,10/1/17 0:00,1025964596
AmazonS3,GetObject,Requests-Tier2,playbacknrpa.com,9/1/17 0:00,10/1/17 0:00,4066
AmazonS3,GetObject,Requests-Tier2,playbackngs.com,9/1/17 0:00,10/1/17 0:00,7562
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbackcore.com,9/1/17 0:00,10/1/17 0:00,650070
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,playbacknaspa.com,9/1/17 0:00,10/1/17 0:00,18746
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackngs.com,9/1/17 0:00,10/1/17 0:00,3942184662
AmazonS3,HeadBucket,Requests-Tier2,playbackngs.com,9/1/17 0:00,10/1/17 0:00,81
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,nais.playbacknow.com,9/1/17 0:00,10/1/17 0:00,435802636
AmazonS3,GetObject,Requests-Tier2,playbackcore.com,9/1/17 0:00,10/1/17 0:00,4909
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbacknar.com,9/1/17 0:00,10/1/17 0:00,12714849
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbacknetworker.com,9/1/17 0:00,10/1/17 0:00,5338148566
AmazonS3,GetObject,Requests-Tier2,playbacknatp.com,9/1/17 0:00,10/1/17 0:00,7464
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackcore.com,9/1/17 0:00,10/1/17 0:00,6469436504
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbacknaspa.com,9/1/17 0:00,10/1/17 0:00,41449488
AmazonS3,HeadBucket,Requests-Tier2,playbackaone.com,9/1/17 0:00,10/1/17 0:00,16
AmazonS3,GetObject,Requests-Tier2,nasmm.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4272
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,nasmm.playbacknow.com,9/1/17 0:00,10/1/17 0:00,643102015
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackaone.com,9/1/17 0:00,10/1/17 0:00,925134398
